EWN_OFFSET;POS;SAMA_Lemma;Pos_Sentiment_score;Neg_Sentiment_Score;Confidence;ANGER;DISGUST;FEAR;JOY;SADNESS;SURPRISE
00875712;a;gayobuwbiy~;0.0234375;0.1953125;33.0;0.17376302;0.01566990;0.04305529;0.13070038;0.36289518;0.06546120
01452593;a;jahiyr;0.09375;0.15625;100.0;0.04714754;0.08316904;0.09663191;0.12274670;0.10138743;0.31309273
00521329;a;munoqaDiy;0.09375;0.0;33.0;0.07995553;0.04460904;0.08853277;0.17410950;0.08703202;0.14824437
01144009;a;nAsif;0.0234375;0.1796875;50.0;0.19532634;0.06095683;0.30923520;0.08071360;0.17075312;0.03863046
01042491;a;ta$oriyfAtiy~;0.375;0.25;100;0.07251299;0.12155008;0.06526654;0.17111067;0.11344427;0.15086280
00017352;a;mubahodal;0;0.625;100;0.42298008;0.09962019;0.01451402;0.03913979;0.05949251;0.05913358
02087594;a;mulaf~af;0.125;0.09375;100.0;0.03916344;0.02989072;0.04000212;0.18407980;0.04760016;0.19965990
02748837;a;SiboyAniy~;0.078125;0.1328125;50.0;0.40089093;0.03483604;0.01368994;0.09194364;0.04030612;0.16031557
00082241;a;EAdiy;0.0205078125;0.572265625;50.0;0.15580832;0.22798816;0.14937310;0.07636163;0.09378299;0.04860596
00811248;a;mawotAn;0.15625;0.0;50.0;0.04930340;0.05029401;0.28778469;0.14414187;0.18163137;0.17358859
01898722;a;mawozuwn;0.375;0.0;33.0;0.10734185;0.18239563;0.08347093;0.10632462;0.07118903;0.16921665
01030022;a;>ajoEad;0;0;100;0.01020148;0.01948612;0.00000000;0.42566758;0.00000000;0.44139329
00493460;a;>aforAdiy~;0.0;0.0;100.0;0.10393729;0.12377809;0.11955272;0.14004728;0.09554410;0.16336790
02783085;a;brAgomAtiy~;0.125;0.0;50.0;0.13407464;0.15353312;0.08778505;0.15066008;0.05382390;0.18943804
02717402;a;taHoriyriy~;0.0;0.0;50.0;0.08482909;0.11607984;0.03779124;0.11370598;0.07674359;0.18977692
02214736;a;mutawaH~id;0.0810546875;0.315673828125;50.0;0.08402673;0.11935116;0.08804967;0.11435310;0.14713201;0.14845765
02850132;a;<ibisotiymuwluwjiy~;0;0;100;0.00000000;0.06581479;0.00000000;0.01638914;0.00000000;0.76789217
02962272;a;ruwmAniy~;0;0;100;0.03088761;0.01459827;0.17014035;0.16052858;0.06858113;0.16724854
02181432;a;SAbuwniy~;0.25;0.375;100.0;0.00257721;0.05407566;0.06486020;0.23742930;0.01478831;0.27265563
02341864;a;faroqaEap;0.3125;0.0;33.0;0.04475079;0.09519057;0.05600965;0.15871852;0.08499171;0.19544441
